Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"466980000","2024900","3290","3226.3"
"468065000","2024900","3289","3233.3"
"469399000","2067300","3289","3241.8"
"470478000","2067300","3290","3250.3"
"471556000","2067300","3290","3257.3"
"472636000","2067300","3289","3264.4"
"473720000","2067300","3290","3271.4"
"475054000","2067300","3290","3281.3"
"476134000","2067300","3289","3288.4"
"477213000","2080900","3289","3295.5"
"478297000","2080900","3290","3302.5"
"479378000","2080900","3290","3309.6"
"480713000","2080900","3289","3319.5"
"481792000","2080900","3289","3326.5"
"482872000","2080900","3290","3333.6"
"483951000","2080900","3290","3342.1"
"485030000","2079900","3289","3349.1"
"486363000","2079900","3289","3357.6"
"487442000","2079900","3290","3366.1"
"488527000","2079900","3290","3373.1"
"489607000","2079900","3289","3380.2"
"490686000","2079900","3290","3387.2"
"492021000","2079900","3290","3397.1"
"493101000","2067600","3289","3404.2"
"494178000","2067600","3289","3411.2"
"495258000","2067600","3289","3418.3"
"496336000","2067600","3289","3425.3"
"497671000","2067600","3289","3435.2"
"498757000","2067600","3289","3442.3"
"499837000","2067600","3290","3449.4"
"500916000","2080400","3289","3457.8"
"501996000","2080400","3289","3464.9"
"503329000","2080400","3288","3473.4"
"504408000","2080400","3289","3481.8"
"505487000","2080400","3289","3488.9"
"506567000","2080400","3289","3496.0"
"507646000","2080400","3289","3503.0"
"508986000","2067800","3290","3512.9"
"510066000","2067800","3289","3520.0"
"511144000","2067800","3289","3527.0"
"512223000","2067800","3289","3534.1"
"513302000","2067800","3289","3542.6"
"514637000","2067800","3288","3551.0"
"515721000","2067800","3289","3558.1"
"516801000","2025400","3289","3565.1"
"517887000","2025400","3289","3573.6"
"518966000","2025400","3289","3580.7"
"520301000","2025400","3289","3589.1"
"521380000","2025400","3289","3597.6"
"522460000","2025400","3289","3604.7"
"523538000","2025400","3288","3611.7"
"524617000","2080200","3289","3618.8"
"525952000","2080200","3289","3628.7"
"527031000","2080200","3288","3635.7"
"528116000","2080200","3288","3642.8"
"529195000","2080200","3288","3649.9"
"530275000","2080200","3289","3658.3"
"531609000","2080200","3289","3666.8"
"532688000","2067500","3288","3673.9"
"533767000","2067500","3289","3680.9"
"534847000","2067500","3289","3689.4"
"535926000","2067500","3289","3696.5"
"537261000","2067500","3289","3704.9"
"538346000","2067500","3289","3713.4"
"539425000","2067500","3289","3720.5"
"540505000","2080200","3289","3727.5"
"541583000","2080200","3289","3734.6"
"542917000","2080200","3290","3744.5"
"543995000","2080200","3289","3751.5"
"545074000","2080200","3289","3758.6"
"546153000","2080200","3289","3765.6"
"547233000","2080200","3289","3774.1"
"548573000","2068100","3289","3782.6"
"549653000","2068100","3289","3789.6"
"550732000","2068100","3290","3796.7"
"551811000","2068100","3289","3805.2"
"552890000","2068100","3289","3812.2"
"554224000","2068100","3289","3820.7"
"555303000","2068100","3289","3829.2"
"556383000","2081900","3289","3836.2"
"557467000","2081900","3289","3843.3"
"558553000","2081900","3289","3850.4"
"559888000","2081900","3290","3860.2"
"560967000","2081900","3289","3867.3"
"562047000","2081900","3289","3874.4"
"563126000","2081900","3289","3881.4"
"564205000","2078800","3289","3889.9"
"565539000","2078800","3289","3898.4"
"566619000","2078800","3289","3905.4"
"567698000","2078800","3290","3913.9"
"568784000","2078800","3289","3921.0"
"569862000","2078800","3289","3928.0"
"571198000","2078800","3290","3936.5"
"572277000","2067100","3289","3945.0"
"573357000","2067100","3289","3952.0"
"574436000","2067100","3288","3959.1"
"575515000","2067100","3289","3966.1"
"576850000","2067100","3289","3976.0"
"577935000","2067100","3288","3983.1"
"579014000","2067100","3289","3990.1"
"580093000","2025200","3289","3997.2"
"581172000","2025200","3289","4005.7"
"582507000","2025200","3289","4014.1"
"583586000","2025200","3289","4021.2"
"584665000","2025200","3290","4028.3"
"585744000","2025200","3290","4036.7"
"586824000","2025200","3290","4043.8"
"588164000","2067300","3290","4052.3"
"589244000","2067300","3290","4060.7"
"590322000","2067300","3289","4067.8"
"591401000","2067300","3289","4074.9"
"592480000","2067300","3289","4081.9"
"593815000","2067300","3289","4091.8"
"594895000","2067300","3289","4098.9"
"595974000","2082100","3289","4105.9"
"597052000","2082100","3289","4113.0"
"598137000","2082100","3290","4120.0"
"599476000","2082100","3289","4129.9"
"600556000","2082100","3289","4137.0"
"601636000","2082100","3290","4144.0"
"602715000","2082100","3290","4152.5"
"603794000","2079000","3289","4159.6"
"605129000","2079000","3290","4168.0"
"606209000","2079000","3290","4176.5"
"607288000","2079000","3289","4183.6"
"608372000","2079000","3289","4190.6"
"609452000","2079000","3290","4197.7"
"610787000","2079000","3290","4207.6"
"611866000","2067300","3289","4214.6"
"612945000","2067300","3289","4221.7"
"614025000","2067300","3289","4228.8"
"615104000","2067300","3290","4235.8"
"616440000","2067300","3289","4245.7"
"617519000","2067300","3289","4252.8"
"618603000","2067300","3290","4259.8"
"619683000","2080000","3290","4268.3"
"620763000","2080000","3290","4275.4"
"622097000","2080000","3290","4283.8"
"623176000","2080000","3290","4292.3"
"624256000","2080000","3290","4299.4"
"625334000","2080000","3290","4306.4"
"626414000","2080000","3291","4313.5"
"627748000","2069000","3290","4323.4"
"628833000","2069000","3290","4330.4"
"629912000","2069000","3290","4337.5"
"630992000","2069000","3290","4344.5"
"632071000","2069000","3291","4353.0"
"633406000","2069000","3291","4361.5"
"634486000","2069000","3291","4368.5"
"635565000","2025100","3291","4375.6"
"636644000","2025100","3291","4384.1"
"637723000","2025100","3290","4391.1"
"639062000","2025100","3290","4399.6"
"640141000","2025100","3291","4406.7"
"641225000","2025100","3290","4415.1"
"642304000","2025100","3290","4422.2"
"643383000","2079700","3290","4429.3"
"644717000","2079700","3290","4437.7"
"645796000","2079700","3290","4446.2"
"646876000","2079700","3290","4453.3"
"647961000","2079700","3291","4460.3"
"649040000","2079700","3290","4467.4"
"650376000","2079700","3290","4477.3"
"651456000","2067000","3290","4484.3"
"652536000","2067000","3291","4491.4"
"653615000","2067000","3291","4499.9"
"654694000","2067000","3290","4506.9"
"656029000","2067000","3291","4515.4"
"657108000","2067000","3291","4522.4"
"658194000","2067000","3290","4530.9"
"659273000","2080000","3290","4538.0"
"660352000","2080000","3291","4545.0"
"661688000","2080000","3291","4553.5"
"662767000","2080000","3290","4562.0"
"663847000","2080000","3290","4569.0"
"664927000","2080000","3291","4576.1"
"666006000","2080000","3291","4583.2"
"667340000","2068500","3291","4593.0"
"668424000","2068500","3291","4600.1"
"669504000","2068500","3291","4607.2"
"670584000","2068500","3291","4615.6"
"671663000","2068500","3290","4622.7"
"672998000","2068500","3291","4631.2"
"674077000","2068500","3292","4638.2"
"675156000","2080400","3291","4646.7"
"676235000","2080400","3290","4653.8"
"677312000","2080400","3290","4660.8"
"678653000","2080400","3291","4669.3"
"679732000","2080400","3291","4677.8"
"680812000","2080400","3291","4684.8"
"681892000","2080400","3291","4691.9"
"682976000","2024100","3291","4698.9"
"684311000","2024100","3291","4708.8"
"685390000","2024100","3291","4715.9"
"686470000","2024100","3291","4722.9"
"687549000","2024100","3291","4731.4"
"688635000","2024100","3291","4738.5"
"689970000","2024100","3290","4746.9"
"691049000","2067000","3292","4754.0"
"692128000","2067000","3292","4762.5"
"693208000","2067000","3292","4769.5"
"694287000","2067000","3291","4776.6"
"695622000","2067000","3293","4785.1"
"696701000","2067000","3292","4793.5"
"697780000","2067000","3292","4800.6"
"698865000","2080200","3292","4807.7"
"699945000","2080200","3292","4814.7"
"701279000","2080200","3292","4824.6"
"702358000","2080200","3291","4831.7"
"703437000","2080200","3292","4838.7"
