Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"298518000","2120400","3290","2126.7"
"299852000","2120400","3290","2136.6"
"300933000","2120400","3290","2143.7"
"302012000","2120400","3290","2150.7"
"303091000","2135500","3290","2159.2"
"304176000","2135500","3290","2166.3"
"305511000","2135500","3290","2176.2"
"306590000","2135500","3290","2183.2"
"307670000","2135500","3289","2190.3"
"308750000","2135500","3290","2198.8"
"309829000","2135500","3290","2205.8"
"311164000","2120400","3290","2215.7"
"312244000","2120400","3290","2222.8"
"313324000","2120400","3289","2229.8"
"314409000","2120400","3289","2238.3"
"315489000","2120400","3289","2245.4"
"316824000","2120400","3289","2255.2"
"317905000","2120400","3289","2262.3"
"318983000","2079700","3289","2269.4"
"320063000","2079700","3289","2277.8"
"321142000","2079700","3289","2284.9"
"322477000","2079700","3289","2294.8"
"323555000","2079700","3289","2301.8"
"324640000","2079700","3288","2308.9"
"325720000","2079700","3288","2317.4"
"326800000","2135200","3289","2324.4"
"328135000","2135200","3288","2334.3"
"329215000","2135200","3288","2341.4"
"330295000","2135200","3289","2348.4"
"331375000","2135200","3288","2356.9"
"332455000","2135200","3288","2364.0"
"333790000","2135200","3289","2373.9"
"334874000","2119900","3289","2380.9"
"335954000","2119900","3288","2388.0"
"337034000","2119900","3288","2396.5"
"338114000","2119900","3288","2403.5"
"339450000","2119900","3288","2413.4"
"340534000","2119900","3288","2420.5"
"341612000","2119900","3289","2427.5"
"342692000","2135000","3289","2436.0"
"343772000","2135000","3289","2443.1"
"345113000","2135000","3289","2453.0"
"346192000","2135000","3289","2460.0"
"347272000","2135000","3289","2467.1"
"348352000","2135000","3289","2475.5"
"349432000","2135000","3289","2482.6"
"350768000","2119700","3289","2492.5"
"351846000","2119700","3289","2499.6"
"352924000","2119700","3290","2506.6"
"354003000","2119700","3289","2515.1"
"355088000","2119700","3289","2522.1"
"356423000","2119700","3289","2532.0"
"357502000","2119700","3290","2539.1"
"358581000","2081100","3289","2546.1"
"359660000","2081100","3289","2554.6"
"360738000","2081100","3290","2561.7"
"362073000","2081100","3289","2571.6"
"363152000","2081100","3289","2578.6"
"364238000","2081100","3290","2585.7"
"365318000","2081100","3289","2594.2"
"366398000","2135200","3289","2601.2"
"367732000","2135200","3289","2611.1"
"368812000","2135200","3289","2618.2"
"369892000","2135200","3289","2626.7"
"370972000","2135200","3289","2633.7"
"372052000","2135200","3289","2640.8"
"373387000","2135200","3289","2650.7"
"374472000","2119900","3289","2657.7"
"375552000","2119900","3289","2664.8"
"376631000","2119900","3289","2673.3"
"377711000","2119900","3289","2680.3"
"379045000","2119900","3290","2690.2"
"380124000","2119900","3289","2697.3"
"381203000","2119900","3289","2704.3"
"382282000","2137100","3289","2712.8"
"383367000","2137100","3289","2719.9"
"384707000","2137100","3290","2729.7"
"385788000","2137100","3290","2736.8"
"386867000","2137100","3290","2745.3"
"387947000","2137100","3290","2752.3"
"389027000","2137100","3290","2759.4"
"390360000","2119000","3290","2769.3"
"391441000","2119000","3290","2776.3"
"392521000","2119000","3290","2783.4"
"393601000","2119000","3291","2791.9"
"394688000","2119000","3291","2798.9"
"396023000","2119000","3291","2808.8"
"397104000","2119000","3291","2815.9"
"398183000","2133600","3291","2824.4"
"399262000","2133600","3291","2831.4"
"400343000","2133600","3291","2838.5"
"401678000","2133600","3291","2848.4"
"402758000","2133600","3290","2855.4"
"403837000","2133600","3291","2863.9"
"404922000","2133600","3291","2871.0"
"406001000","2079700","3291","2878.0"
"407337000","2079700","3291","2887.9"
"408417000","2079700","3291","2895.0"
"409497000","2079700","3291","2902.0"
"410577000","2079700","3291","2910.5"
"411657000","2079700","3291","2917.6"
"412991000","2079700","3291","2927.5"
"414071000","2121200","3291","2934.5"
"415156000","2121200","3292","2943.0"
"416236000","2121200","3292","2950.0"
"417315000","2121200","3292","2957.1"
"418650000","2121200","3292","2967.0"
"419730000","2121200","3292","2974.0"
"420810000","2121200","3292","2982.5"
"421890000","2134600","3292","2989.6"
"422970000","2134600","3292","2996.6"
"424316000","2134600","3292","3006.5"
"425395000","2134600","3292","3013.6"
"426474000","2134600","3292","3022.1"
"427553000","2134600","3292","3029.1"
"428633000","2134600","3292","3036.2"
"429968000","2119000","3292","3046.1"
"431048000","2119000","3291","3053.1"
"432128000","2119000","3292","3061.6"
"433207000","2119000","3292","3068.7"
"434291000","2119000","3292","3077.1"
"435626000","2119000","3291","3085.6"
"436706000","2119000","3292","3092.7"
"437786000","2135000","3293","3101.2"
"438866000","2135000","3292","3108.2"
"439946000","2135000","3293","3116.7"
"441281000","2135000","3292","3125.2"
"442361000","2135000","3292","3132.2"
"443441000","2135000","3292","3140.7"
"444525000","2135000","3292","3147.8"
"445605000","2079500","3292","3154.8"
"446940000","2079500","3292","3164.7"
"448019000","2079500","3292","3171.8"
"449100000","2079500","3291","3180.2"
"450179000","2079500","3291","3187.3"
"451260000","2079500","3292","3195.8"
"452595000","2079500","3291","3204.2"
"453676000","2174300","3292","3212.7"
"454761000","2174300","3291","3219.8"
"455840000","2174300","3291","3226.8"
"456920000","2174300","3292","3235.3"
"458256000","2174300","3291","3243.8"
"459335000","2174300","3292","3250.8"
"460414000","2174300","3291","3259.3"
"461494000","2079700","3291","3266.4"
"462573000","2079700","3292","3274.9"
"463909000","2079700","3291","3283.3"
"464995000","2079700","3292","3291.8"
"466075000","2079700","3291","3298.9"
"467159000","2079700","3291","3305.9"
"468238000","2079700","3292","3314.4"
"469573000","2118700","3291","3322.9"
"470653000","2118700","3292","3331.3"
"471733000","2118700","3291","3338.4"
"472812000","2118700","3290","3345.5"
"473893000","2118700","3291","3353.9"
"475233000","2118700","3291","3362.4"
"476312000","2118700","3292","3370.9"
"477392000","2134600","3291","3377.9"
"478472000","2134600","3291","3385.0"
"479552000","2134600","3292","3393.5"
"480887000","2134600","3291","3401.9"
"481966000","2134600","3292","3410.4"
"483046000","2134600","3291","3417.5"
"484131000","2134600","3292","3424.5"
"485211000","2134600","3292","3433.0"
"486547000","2134600","3291","3441.5"
