Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"438961000","2079200","3289","3014.3"
"440041000","2079200","3289","3021.4"
"441376000","2079200","3290","3031.3"
"442455000","2079200","3289","3038.3"
"443535000","2079200","3290","3045.4"
"444621000","2079200","3289","3052.4"
"445700000","2079400","3289","3060.9"
"447036000","2079400","3290","3069.4"
"448115000","2079400","3289","3076.5"
"449195000","2079400","3289","3083.5"
"450275000","2079400","3290","3090.6"
"451356000","2079400","3290","3099.0"
"452690000","2079400","3290","3107.5"
"453770000","2014600","3290","3114.6"
"454855000","2014600","3290","3121.6"
"455934000","2014600","3290","3130.1"
"457014000","2014600","3290","3137.2"
"458349000","2014600","3290","3145.6"
"459430000","2014600","3290","3152.7"
"460509000","2014600","3290","3161.2"
"461594000","2078000","3290","3168.2"
"462673000","2078000","3290","3175.3"
"464008000","2078000","3290","3183.8"
"465093000","2078000","3290","3192.2"
"466172000","2078000","3290","3199.3"
"467251000","2078000","3290","3206.3"
"468330000","2078000","3290","3213.4"
"469666000","2067300","3290","3223.3"
"470746000","2067300","3290","3230.3"
"471827000","2067300","3290","3237.4"
"472906000","2067300","3291","3244.5"
"473986000","2067300","3290","3251.5"
"475326000","2067300","3290","3261.4"
"476405000","2067300","3291","3268.5"
"477484000","2024600","3290","3275.5"
"478564000","2024600","3290","3282.6"
"479644000","2024600","3290","3289.6"
"480979000","2024600","3290","3299.5"
"482058000","2024600","3289","3306.6"
"483138000","2024600","3289","3313.6"
"484219000","2024600","3289","3320.7"
"485304000","2079400","3290","3329.2"
"486638000","2079400","3290","3337.6"
"487718000","2079400","3289","3344.7"
"488797000","2079400","3290","3351.8"
"489878000","2079400","3291","3360.2"
"490957000","2079400","3290","3367.3"
"492292000","2079400","3290","3375.8"
"493372000","2014900","3291","3382.8"
"494457000","2014900","3291","3391.3"
"495537000","2014900","3291","3398.4"
"496616000","2014900","3290","3405.4"
"497951000","2014900","3291","3413.9"
"499031000","2014900","3291","3422.4"
"500111000","2014900","3291","3429.4"
"501191000","2079400","3291","3436.5"
"502271000","2079400","3290","3443.5"
"503611000","2079400","3291","3453.4"
"504696000","2079400","3291","3460.5"
"505775000","2079400","3290","3467.5"
"506854000","2079400","3290","3474.6"
"507935000","2079400","3290","3481.7"
"509270000","2065500","3290","3491.5"
"510349000","2065500","3290","3498.6"
"511429000","2065500","3290","3505.7"
"512508000","2065500","3290","3512.7"
"513588000","2065500","3290","3519.8"
"514929000","2065500","3290","3529.7"
"516009000","2065500","3289","3536.7"
"517089000","2024400","3290","3543.8"
"518169000","2024400","3289","3550.8"
"519249000","2024400","3290","3559.3"
"520584000","2024400","3290","3567.8"
"521663000","2024400","3290","3574.8"
"522743000","2024400","3290","3581.9"
"523823000","2024400","3290","3590.4"
"524908000","2079400","3290","3597.4"
"526243000","2079400","3289","3605.9"
"527322000","2079400","3290","3613.0"
"528403000","2079400","3290","3620.0"
"529483000","2079400","3290","3628.5"
"530563000","2079400","3290","3635.6"
"531897000","2079400","3289","3644.0"
"532977000","2014700","3290","3651.1"
"534056000","2014700","3290","3659.6"
"535142000","2014700","3290","3666.6"
"536221000","2014700","3289","3673.7"
"537556000","2014700","3290","3682.1"
"538637000","2014700","3290","3690.6"
"539717000","2014700","3290","3697.7"
"540797000","2079200","3290","3704.7"
"541876000","2079200","3290","3711.8"
"543212000","2079200","3290","3721.7"
"544296000","2079200","3290","3728.7"
"545380000","2079200","3289","3735.8"
"546460000","2079200","3289","3742.9"
"547540000","2079200","3289","3749.9"
"548876000","2065500","3290","3759.8"
"549955000","2065500","3289","3766.9"
"551034000","2065500","3288","3773.9"
"552114000","2065500","3289","3781.0"
"553194000","2065500","3289","3788.0"
"554534000","2065500","3289","3797.9"
"555613000","2065500","3288","3805.0"
"556693000","2024700","3289","3812.0"
"557773000","2024700","3289","3819.1"
"558853000","2024700","3289","3827.6"
